"y"	"x1"	"x2"	"x3"
"1"	3.1438131489059	3.13908210842692	20.7071559304617	58.802402677383
"2"	4.60504246619201	4.68548629901877	22.1160475330177	57.6292734410997
"3"	1.62967950304043	2.39454881711514	20.7460689875093	58.1078017951659
"4"	5.17657162135221	5.45942720087921	22.5323317835459	57.0187524366307
"5"	4.57873504347362	4.44051930682178	21.9022295639861	57.559789420393
"6"	3.25951081291513	3.05233398359135	22.1859165231207	58.0537739664866
"7"	6.35179029408754	6.29432973024638	24.9462887852282	56.2616576969028
"8"	4.60430331572161	4.61102098589795	23.5629901582249	57.9552741525005
"9"	3.82389457939784	5.01349461809101	23.9746984702251	59.5414414477717
"10"	4.93835882410586	4.67297294340717	21.8014866410656	57.8648574536954
"11"	4.02395240921655	4.07666998748732	21.8356304428272	57.8859492547027
"12"	3.67255334634404	4.56598675228279	22.203601046345	57.9843873667354
"13"	4.58276119994855	4.72965657422359	22.1198704533827	57.4959160335863
"14"	2.58827000315177	3.01070650279527	21.3744067868264	59.201976043811
"15"	5.9530504699659	5.67719639090092	21.2342855643613	56.2610856735269
"16"	4.19116428242046	4.7342120228149	22.6448836370694	58.2928354916652
"17"	3.33703154959254	2.95474258187394	20.9263651956601	58.2659635799671
"18"	3.02600683455892	3.92253820647422	22.8979187994609	57.5939895419326
"19"	4.19893267880332	4.30339648128998	20.9413928769688	57.2252131995495
"20"	3.79664506715626	3.08665242288751	21.4257638711672	57.3062284845755
"21"	4.18501005692891	3.81710761785793	21.5096000878613	58.4157092990708
"22"	3.47072714651641	4.35941345275171	22.6825936521437	57.9394070823974
"23"	2.86406272560966	4.0625065203381	21.7466218897905	59.1237606966107
"24"	4.13013025424315	2.93645872892599	21.8434447835763	57.9389900325826
"25"	4.78794418399335	4.25560735737134	21.6243212675188	58.1093453893731
"26"	5.28926143924492	6.00164854775984	23.3995592670488	58.36750906984
"27"	4.45795076525344	4.71878144089477	22.4402075110027	57.7824518778056
"28"	4.87083224186675	5.04914858844874	23.0865248049183	57.3360916258876
"29"	6.61782191393175	6.52054590981389	23.1421995611085	56.6830170955975
"30"	3.62302234626637	4.95403544409215	23.7915745473222	58.3502440915389
"31"	4.91030309530627	3.9473423557587	21.2969096844322	57.5729001649962
"32"	2.56766934231692	2.28736814358309	21.1869190069455	58.9782566182549
"33"	2.71849100262497	2.69921097751507	21.1909154645157	59.6700574513315
"34"	2.42301684638934	3.06308296144065	21.1259368511576	57.9002617830036
"35"	5.08586285147736	5.03953856732506	22.1508061376214	56.803425385414
"36"	6.08479266062971	5.41297634565393	22.8882875889931	56.4941064314492
"37"	4.90600377882369	4.38358296017242	23.319024107802	57.6006933305873
"38"	3.11585601453607	2.2994756989512	20.0656960964192	57.1518595929332
"39"	4.56810330989358	3.84390908008703	22.2518149476983	59.211723967324
"40"	2.60578652763566	3.55464525157347	22.7100421208987	57.8468052295917
"41"	5.26503998525772	4.49807248885223	22.0486248350892	57.2761099559851
"42"	6.01350149281465	5.41793772954851	21.6561755033859	56.3395429876662
"43"	3.3890903803198	3.35241393019531	22.0626593787898	58.4924871009568
"44"	3.92457326418483	4.49026119799433	22.8119437002369	58.0115684955206
"45"	4.20676631459698	5.25054605281059	22.874797441602	56.8579317160758
"46"	3.77657372867167	4.54532929101007	21.9696331389287	58.5295656246392
"47"	3.04487990368821	3.19872161047843	22.0883364642749	59.1241702828899
"48"	3.00166057915112	2.69879039368087	21.4269179195471	57.5969251053511
"49"	2.50571541454843	2.70672384439309	21.3283971426106	57.3787261285878
"50"	3.90849981311823	4.90774277390588	22.058849866424	57.7319850572484
"51"	3.74796086251963	3.37410296453303	21.2048195822435	60.3014691805168
"52"	3.9295798425583	3.98648719340194	22.0815382223394	57.8434439432532
"53"	4.16114921911934	3.56652225952962	21.1963875570851	57.4791549409201
"54"	2.57591312512053	3.10235148940581	22.7432460925615	60.868877297404
"55"	3.78695066690701	3.45725131269657	20.0832205318107	57.754740355407
"56"	3.60579268726563	3.91139753065169	23.7687377634762	59.4726243364482
"57"	2.90013533119507	2.6429653936837	21.1935995937399	58.9286987536797
"58"	4.5014302942517	4.49932100692113	21.7174459359987	57.4900481959047
"59"	5.47351864608748	4.80485424257732	21.9280870083172	57.8968998446728
"60"	3.00675977807454	3.60620506483053	23.2944913430039	58.8740590574913
"61"	3.35586699258064	4.06233332249094	23.6962326366808	59.2703567731784
"62"	4.37575509807554	4.01777750186999	21.5842027772339	57.825151049772
"63"	4.66555525878677	4.30672692909265	22.0334859571371	57.8797951518882
"64"	4.46716417043446	4.80268936049836	22.7772045235223	57.1608674770582
"65"	2.61271286094706	2.89483469527889	21.3096126467898	58.4794541494559
"66"	5.64944235787901	6.45017525529241	22.6705925359023	57.9798245245415
"67"	2.79128751121119	2.2881810519172	20.6020621063081	56.9338525205047
"68"	4.37845530163746	4.62315410985971	22.2765589036696	55.4272548956142
"69"	2.90117017475722	3.09473069867802	22.3189383788254	59.1273203378023
"70"	5.1933559726497	5.15726497564088	23.3887002965848	57.5947595319917
"71"	2.68641245338898	4.00740680407768	22.7713812604082	59.6407282989831
"72"	4.72505544627979	4.90280140332087	22.1917612138662	57.9034542141191
"73"	2.95804953680059	3.31880034517964	22.2308564468745	59.7793677036776
"74"	4.37436585690691	4.70537566728848	23.1053354324085	58.0190808129468
"75"	2.95433058316796	3.55699252775618	21.3519945172864	59.6900659106331
"76"	3.31018410387396	3.54508943058623	21.3797963979339	57.2382075921709
"77"	3.69133826240614	3.66189149539865	22.2364783147598	56.7062465029935
"78"	3.77508855184444	4.63339218947168	22.9353564781391	57.752303734717
"79"	5.02918411702949	5.66776930185632	22.3835859624818	56.8408264034056
"80"	3.67076437125022	4.33765740656239	22.0727984799696	57.9902225976778
"81"	4.32052136344182	4.34910961755136	22.080374688344	58.0859751483129
"82"	2.53621593139228	1.95979625484817	20.6897953955076	59.2490180693266
"83"	3.91349339880205	4.56632820820375	22.3612787944769	59.5055404189321
"84"	3.3891931457042	4.00647065946109	22.9415596708368	58.5439912559497
"85"	4.56944763509989	4.15522902880096	20.7574275641146	58.4455553968471
"86"	4.5620699975136	4.75938508803733	22.0829161122638	57.4307960432507
"87"	3.68637764050077	3.64983496431757	22.7037812104156	57.6595917398041
"88"	3.91685922810267	3.80446849719462	21.9475984867664	57.9893795076412
"89"	2.03127922410822	2.7437316969643	21.841704549565	58.0683483766178
"90"	2.13407081972161	2.98909134031549	22.0734337407757	59.7632914241056
"91"	1.75125447297733	1.97568211214612	21.2848317049819	59.9669663546147
"92"	5.33309051540081	5.86969879305537	24.1743782691307	57.0718507835021
"93"	3.57110145320332	3.30597100743715	22.1003044327902	58.7350797888752
"94"	3.39747706116636	4.42112431611594	23.4191368767573	58.4411476830529
"95"	3.86709499736957	4.79907642624475	21.9628482468798	58.6785343136991
"96"	4.05536594788286	3.24436177041428	21.0599634388896	57.0096667970183
"97"	2.90833186174647	2.31580565787599	20.4640473316785	57.4797908988571
"98"	2.71947696451038	3.52434043993778	21.0353538842793	58.8773850447752
"99"	4.74076529696475	4.70596762331435	21.691227358274	57.3488075453987
"100"	3.6893262958327	3.8554130731664	22.243666205741	58.2389302629489
"101"	3.09201358420606	3.58582785180795	22.4762871759967	58.8358975609232
"102"	4.55370265560776	4.28847963087941	22.3136013308463	58.6459749038444
"103"	3.27869225197504	2.91029158545842	20.880519127061	59.0666971228491
"104"	4.48554735233425	2.72431442043584	20.6678847971672	58.1862642534418
"105"	2.76938244354626	2.94867573185486	21.6203713920495	57.9698396631311
"106"	4.79832861457194	4.32714751509213	20.9153739839537	58.8793837900104
"107"	4.14391267460644	4.54948584788594	22.5315183593887	59.1557329112231
"108"	4.71548210019733	4.68709183327068	22.0731746161975	58.3565517717953
"109"	3.36232587313601	3.42998935817491	21.8965723012813	58.367566436287
"110"	5.3056515224126	5.67191967222037	23.6893331855618	58.0455856151126
"111"	2.33702805002514	3.13739604141351	22.7921443444662	58.6516551504558
"112"	2.10962016792478	2.30392512778889	20.9884217522059	58.6700129387699
"113"	5.55340638728254	4.31017795072666	22.4365506342021	57.2982925449288
"114"	5.42919033183326	5.11544830777611	23.7154846839994	57.2825128061482
"115"	4.0867672573632	4.18094913148122	23.4230830952294	57.5457182431739
"116"	4.72541959835118	5.01062136538043	22.680984125523	57.5024172053261
"117"	5.53297004662937	5.20698427170451	22.8138701235795	56.9215962999555
"118"	2.30602126464529	1.74886052685537	20.323424104064	58.1834821570613
"119"	4.01528274370848	4.2310555140919	22.8785328162537	59.0033520468276
"120"	3.85027907572306	4.40792113562146	22.5261753820586	57.4458922587056
"121"	3.06606400192304	3.83897267703624	22.0909423179569	59.5884365301611
"122"	3.18526893546369	4.33324245514136	22.1218436290429	58.5909280865798
"123"	3.0182289736801	3.02899408118996	21.3648174543087	58.7291716895503
"124"	2.57893630635079	2.87483877826363	20.1225111371964	58.829302461833
"125"	3.29968421758691	3.87166182210328	21.5278888331257	59.5863513279414
"126"	2.83822984258233	3.01084080242032	22.7160432214479	57.1474977539002
"127"	3.76473076750732	3.14717065448321	20.7420544956804	57.8038686049285
"128"	6.75034413290284	4.96923086375824	21.7155213974034	55.7921070221971
"129"	3.45201388102459	5.07972922108628	23.2925776114076	57.4715397675942
"130"	5.58428169738392	4.83748915269533	21.4853303460071	56.8985453863207
"131"	5.30784965435547	5.39588839042941	23.269644414014	58.872647766257
"132"	2.83015691904622	3.03818072083628	21.3218352550567	58.9092239856921
"133"	5.54816278066536	4.67881802825125	23.1714833801977	56.40712188527
"134"	2.70033297229047	2.84665286206007	19.9914136587377	59.0063789075438
"135"	5.62872353961589	5.63759047772252	23.0849925554548	57.8201339036042
"136"	4.11673514184488	4.47127693760263	22.9604264425971	57.5372591787331
"137"	4.23515779975555	4.83894946506586	22.3426994168917	57.2535046252234
"138"	3.83533695157786	3.74221309971362	21.7011441241705	58.2536995261156
"139"	5.64467343590478	5.08076352052103	21.2330874308318	56.6759937191629
"140"	2.80956491100006	3.35046454889064	21.5949517925522	58.6551348190352
"141"	4.15720922403307	4.12463899596403	21.4935421760522	56.5799333568846
"142"	4.41917117433061	4.5165078089191	22.5263586876234	58.5144454052139
"143"	4.1853611153948	3.17865812398851	20.5475715649748	56.6335638234966
"144"	2.86283869295627	2.46577242606716	20.8090977747631	58.4735757867959
"145"	3.55915197459918	4.16516473021029	23.2469835561499	57.9832846089714
"146"	4.23923827011195	3.98440154383929	21.7970210273369	58.4315547849427
"147"	4.59135427915577	3.9182015551851	20.9325292411695	58.4281192594421
"148"	1.74710336821151	2.50274877103462	21.4886836133526	59.7702253166287
"149"	4.57810126878648	4.32326486560297	21.9883168213321	57.3576966808181
"150"	4.48845907411493	4.22098754943658	22.6264796320233	58.1557976322593
"151"	3.16543940613662	2.9413835847245	21.7556916536075	59.3326130667783
"152"	4.69010949228184	4.51908478745396	22.2993960670697	56.6044863174133
"153"	3.40765389376218	3.17301866050596	20.4978678754055	57.602383456066
"154"	5.88130056524036	4.97257601168846	21.9663270787728	55.4779229831124
"155"	2.54247603256091	3.05179862898063	21.2421027209467	58.3694475242517
"156"	3.61665622678825	3.67401272554234	22.0056005003343	58.8712863601009
"157"	3.99579859608326	4.23915750745283	21.9066362048933	56.7552696267233
"158"	4.78563735912078	4.16206807629359	20.9976027011657	57.6718231692162
"159"	3.13243221314971	4.26625393598624	22.7396770434871	59.1160081461525
"160"	2.70302625263215	2.98639320440986	21.0491808766877	59.9013191627981
"161"	3.60485762342317	2.74245505662911	20.2018919324443	57.8094530995874
"162"	3.04949132176488	3.7881488310293	22.5325432273653	58.2545207355163
"163"	2.7762482972103	2.85112014726656	20.8260188099812	58.6522214675844
"164"	4.20739521867783	3.97068897160926	21.0972161594408	58.6184014032582
"165"	3.50123069337442	2.95380325448308	20.2346392665356	57.7361231535882
"166"	5.17212688987657	5.26349308480666	23.539526632659	55.9582392983321
"167"	4.51774367708425	3.90257917906303	22.3224233856721	57.5008198248271
"168"	3.09000070779222	3.80475196319704	21.8562564676864	59.2286976776368
"169"	2.49200342450747	2.28477704206791	20.3835230057859	57.8298305725329
"170"	3.89624962365819	4.10165355815334	22.1182011831911	59.4508165298499
"171"	3.5727523826212	3.78362681154283	22.3257606771721	59.3744741402912
"172"	2.6671506172666	3.67651095453428	21.9750713591801	57.6774752272107
"173"	3.16582307666199	3.48510332805679	22.4750987019545	58.9578548560345
"174"	5.26687253086383	4.53311305983631	21.3037909672329	57.5685900431884
"175"	4.58338974793039	5.6895237627944	23.6390999426376	58.1442872334826
"176"	5.17119525188126	5.15998879759125	23.336289946985	57.2546088263119
"177"	5.15654669360789	5.7913187128594	22.599251062943	56.9597168350529
"178"	3.67454428970099	4.15139177284076	21.7645743150318	59.0459273172968
"179"	2.52182730079645	3.09443282842583	21.213714319303	59.1493808806591
"180"	4.79369559249885	4.31875797368399	21.5041722064974	57.4705476585654
"181"	4.31478194396321	4.38555250000366	21.746994421729	59.2751177734815
"182"	4.06594562560235	3.42509109690798	21.5392041119195	58.4949520153203
"183"	5.1180809350527	3.37242004987032	19.7128746278404	56.7820994139137
"184"	3.09679176822125	2.32546043208685	20.224068254388	59.4177114007347
"185"	3.53789652215828	3.75906847626296	20.7342206797579	60.1021326152772
"186"	2.36243710022173	1.99324493497004	20.4545031579968	56.5039732386235
"187"	1.96499786982485	2.8629042233042	21.5571146503778	58.6812663282922
"188"	4.63684589076836	3.60146082360142	20.3994674081672	57.7497382932193
"189"	3.70210721306984	3.71059918081228	21.745672871148	57.8309068966467
"190"	4.67051451327082	5.16173856126219	23.1578234924587	57.0565721773997
"191"	3.07655386367667	3.41327977773003	21.8460734100577	58.4012152160497
"192"	4.85892652450984	5.59398749457297	23.208115278022	58.177631492456
"193"	5.35722266897685	5.22058324991604	22.9075571756543	56.1470734592114
"194"	5.27471323725026	5.30064931945839	21.8430895688423	56.9461245829186
"195"	4.07044392149506	4.00780169166942	22.8505366710797	59.3501874017797
"196"	4.57461591959618	6.23380218610076	24.8036021047413	58.0038295689366
"197"	3.386907284421	3.63834333366012	22.8798810113474	58.4329978190213
"198"	3.27006409868947	3.81224590613899	20.596502923585	58.6049367352326
"199"	4.9911581524219	5.06360666684015	23.2165875859058	57.9426206814215
"200"	3.36453325148919	3.28751072509585	21.1630382742619	59.3066266829376
"201"	5.08100363646914	4.44165212404302	21.4068786316905	57.9962130430665
"202"	5.08280310899872	4.58929897440829	21.9792016478132	55.9917017068828
"203"	2.89127313082845	3.24991121065837	22.5675856961737	58.8037905790846
"204"	4.2448969913458	5.20023441779154	24.0408682166984	58.8493305121399
"205"	2.27472476439656	1.79313298251041	19.6423972888298	59.2858894383759
"206"	4.48402495416359	4.59780839480607	22.5422339830381	57.4595113846161
"207"	2.66250642086523	2.47157623498194	22.2920548063558	58.2389212325814
"208"	5.52254540787921	5.53213018064465	24.0578980272391	57.5106730818481
"209"	3.9265000076452	3.61317516513903	21.955668202424	59.2506048456189
"210"	4.40286669991733	5.20569208593921	23.358177130096	58.7423050126126
"211"	3.60438706270092	3.29854856789006	20.7628656958243	58.0426215666551
"212"	4.7987012941775	4.60513804043803	22.3398126119531	56.2915084637474
"213"	4.54903446147555	4.52889205391669	22.2636887173349	57.9072920206213
"214"	6.06308281898295	5.68096237619087	22.814109670929	54.9563879676161
"215"	5.05400009494218	5.20783770513566	23.3508167121449	57.8642481601048
"216"	3.42429190086198	2.95805013566914	21.8101701658578	58.7753204618743
"217"	5.11576564748096	5.00119736144814	20.9892338582846	56.7084325849228
"218"	4.60388967952754	3.95345114780762	21.5926686290702	56.4547203965605
"219"	3.2130374533026	3.79339270941262	21.4369461504965	59.3889901232281
"220"	2.94776455716482	2.19341680009816	20.1372616609342	59.371259369081
"221"	4.62453639824635	4.85640288728225	21.315467634501	56.8861258670061
"222"	1.74335599980763	1.53798913157695	21.2346858527022	61.1159627948399
"223"	3.25207572300973	2.9305747537713	21.5100196146669	58.5494021432648
"224"	4.78916393509852	4.55437965926756	22.2465489534995	57.6062195325903
"225"	3.37350261735273	4.02929430076038	22.003000536283	57.1878311486489
"226"	2.96415991843033	3.56087721742887	21.9001860501008	57.9135061286521
"227"	5.9680152041276	5.79955160627585	23.825839444616	58.1875323924933
"228"	4.13789169936078	4.42688411688749	22.5073996668434	59.1726769962255
"229"	3.04804154224052	3.88799001092536	23.4389494655448	58.7881052833231
"230"	5.06578364600213	4.42014507213615	20.9552971788489	56.6582297393916
"231"	1.91168931831779	1.74821208724812	20.8842604402103	58.4630382228537
"232"	3.68768548741903	4.42252668764455	22.2581508470371	58.7054360033263
"233"	3.18811003085005	3.91103787983427	23.1914013474378	59.0859087726775
"234"	4.47537833375929	3.85774092071251	21.923485234259	57.965252680879
"235"	4.81830156183431	4.37423286186163	21.5044972174554	58.2585833295116
"236"	1.17062395074105	1.20361525374071	19.6164954892607	59.1017429391186
"237"	4.78576650376328	6.09072894887507	24.267616940065	56.8347231722445
"238"	5.128543688341	4.17325026232233	21.1196813913922	56.2805213803557
"239"	5.14410970404339	5.22173872107016	22.3907817408467	57.5836127654787
"240"	3.08104642776344	4.21902036954882	22.3072837992874	59.2601255933248
"241"	4.15829535457883	4.26877787004917	22.5275536064411	59.1202577125486
"242"	5.13447871778831	5.00207302318228	22.3820558062956	57.8626311817562
"243"	3.98665971948369	4.60757716095116	21.9561520521748	59.571948706263
"244"	3.23698475630944	5.53223735919752	24.537392985082	57.5697360816066
"245"	5.52461467797802	5.51002138707581	23.1446055230631	57.339606435557
"246"	4.8841097747594	5.68909197327732	22.489467720361	58.9941553735614
"247"	3.80747870230332	4.18027183711699	22.9172392928747	57.6166875108342
"248"	3.1483013460934	2.39455806895005	19.4578081453107	57.5551005960919
"249"	3.93527255787876	3.63586726347212	21.8039287368844	57.9244349715972
"250"	2.46580944450094	2.56155706606768	21.4921150426468	58.7180899799929
"251"	3.75513653617954	3.44652379981921	21.9430368545215	59.7892065170528
"252"	5.82366982382872	5.06778022716192	21.8754176563041	55.7943720455385
"253"	4.24043787780211	4.17912344944598	21.8398547369738	57.8459067069802
"254"	2.87069095595811	2.48224580067387	21.3113871582312	57.8300196788587
"255"	4.56646693804628	4.61401258649936	21.4266541913647	57.070246250459
"256"	4.8919367401993	4.97969668470575	23.0076501356278	57.6710509060768
"257"	4.35972544059423	4.14230517890477	22.9110157367509	58.1992366192413
"258"	3.89451219252529	3.25198351850358	20.289150185005	58.537322290457
"259"	4.05306504132268	3.19636175166676	21.3421048642471	58.6101743076336
"260"	4.88387574139687	4.56852972778774	22.9122049579914	58.1053292723383
"261"	2.17282597353654	2.93725211200225	21.606391609919	58.8040635800952
"262"	4.31707347045031	3.31125083113334	21.5497568297227	57.6614685052598
"263"	4.35085303822883	3.56254692028914	21.2906143389271	58.0217104249856
"264"	4.78933093414455	4.25517169095244	20.9755341946806	56.3524293656757
"265"	4.84700438777146	3.90812014454302	20.8842135872404	58.2784130972534
"266"	4.3684789102395	3.30303549942416	21.6416739938182	57.783264158689
"267"	4.60320612689864	5.27799533982299	22.4128426984358	58.4552952915977
"268"	3.48767339751936	3.89262533573913	20.9231903493859	59.4269386703735
"269"	4.51646725120661	3.30504543936971	20.858578849804	57.9702160965291
"270"	4.17805007172531	4.22457822291647	22.7892899728634	58.6535016404988
"271"	4.87121921752619	4.87437028420368	21.3407622282866	57.3773939678764
"272"	3.33832266694804	3.86221081442961	21.9569518248993	58.115860568106
"273"	4.90530659777001	4.01601880207397	20.9224494951469	55.5798266942434
"274"	2.26986975923686	2.19684808213364	20.2069450982701	58.6413299663404
"275"	4.33973730307592	5.43333261389281	23.6785074407781	57.9515433691313
"276"	4.23823443501197	4.52177284749899	23.302112129087	57.6530740759363
"277"	3.49250489379383	3.68118056325739	21.9055300928926	58.7578960261641
"278"	4.01600577796788	3.69397352967883	22.5831484924604	56.5933930184126
"279"	3.33937642799458	3.24935357574742	20.6956757043113	59.3754119327024
"280"	2.33575283371497	3.02776089965128	21.8441789071369	60.1255674529884
"281"	2.58880351110868	2.12506063517489	20.094649009907	60.2331340688318
"282"	5.67152010495307	6.68644125284445	24.6018820957893	56.9931973841483
